種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.54,24,0,24,2,1,6,0,8,2,2,1,20.1,23,1,16,9,1,10,8,1.57,0.284,-,2.03
Visitor,1.69,23,0,23,0,1,4,0,4,0,0,1,21.1,17,0,25,4,1,5,4,0.98,0.215,-,4.27
