チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.255,16,51,47,4,12,2,0,2,20,4,14,2,0,0,2,0,0,0,0,0.286,0.426,0.711
阪神,0.25,12,43,36,4,9,1,0,0,10,4,6,2,0,2,3,0,0,0,0,0.325,0.278,0.603
ＤｅＮＡ,0.125,11,30,24,1,3,1,0,0,4,1,7,4,1,0,2,0,0,0,0,0.25,0.167,0.417
広島,0.26,17,57,50,3,13,1,0,1,17,6,12,3,0,1,3,0,0,0,2,0.315,0.34,0.655
ヤクルト,0.152,12,38,33,2,5,0,0,0,5,3,11,1,0,0,2,2,0,1,0,0.167,0.152,0.318
