チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,1,1,0,0,0,0,0,0,0,0,0,7.0,5,0,11,1,0,0,0,0.86,0.2,0.0,-
日本ハム,6.3,2,2,0,0,2,0,0,0,0,0,0,10.0,10,2,11,2,0,7,7,1.2,0.25,0.82,-
ロッテ,2.7,3,3,0,1,2,0,0,0,0,0,0,20.0,11,3,15,4,1,6,6,0.75,0.162,0.86,-
オリックス,5.82,4,4,0,0,3,0,0,0,0,0,0,21.2,28,4,15,11,0,16,14,1.8,0.311,0.0,-
西武,23.14,1,1,0,0,1,0,0,0,0,0,0,2.1,7,1,2,1,0,6,6,3.43,0.5,9.0,-
