条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.184,50,49,9,0,0,0,0,12,1,0,0,0,0.2
1塁,.000,10,10,0,0,0,0,0,0,0,0,0,0,0.0
2塁,.143,7,7,1,0,1,0,1,2,0,0,0,0,0.143
3塁,1.000,2,1,1,0,0,0,2,0,0,0,0,1,0.5
1・2塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,0.0
1・3塁,.000,2,2,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,0.0
満塁,-,1,0,0,0,0,0,1,0,1,0,0,0,1.0
得点圏,.154,15,13,2,0,1,0,4,4,1,0,0,1,0.2
