チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.211,6,19,19,2,4,0,0,2,10,6,11,0,0,0,0,0,0,0,0,0.211,0.526,0.737
日本ハム,0.412,6,18,17,2,7,1,0,0,8,3,3,1,0,0,0,0,0,0,0,0.444,0.471,0.915
楽天,0.379,8,30,29,6,11,0,0,5,26,13,9,1,0,0,0,0,0,0,0,0.4,0.897,1.297
オリックス,0.25,7,17,16,1,4,1,0,0,5,2,5,0,0,0,0,1,0,0,0,0.235,0.313,0.548
西武,0.04,8,28,25,0,1,0,0,0,1,0,9,3,0,0,0,0,1,1,0,0.143,0.04,0.183
