月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,.143,5,14,14,2,2,1,0,0,3,2,7,0,0,0,0,0,0,0,0,.143,.214,0.357
6月,.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,.333,0.667
7月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8月,.294,15,55,51,7,15,0,0,7,36,20,21,3,0,0,0,1,0,1,0,.327,.706,1.033
9月,.250,13,38,36,2,9,1,0,0,10,2,8,2,0,0,0,0,1,0,0,.289,.278,0.567
10月,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
