打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.294,6,17,17,1,5,1,0,0,6,3,4,0,0,0,0,0,0,0,0,0.294,0.353,0.647
Nighter,0.247,29,95,89,10,22,1,0,7,44,21,33,5,0,0,0,1,1,1,0,0.284,0.494,0.779
