打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,10,1,0.1,0,3,0,2,0,0.1
2打席目,10,3,0.3,1,3,0,1,0,0.3
3打席目,9,0,0.0,0,1,0,0,0,0.0
4打席目,3,0,0.0,0,1,0,1,0,0.0
5打席目以上,1,0,0.0,0,1,0,0,0,0.0
