種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.25,3,0,3,0,1,0,0,0,0,0,1,4.0,2,1,3,2,0,1,1,1.0,0.167,-,4.0
Nighter,0.82,17,0,17,0,1,0,0,0,0,0,1,22.0,19,0,20,7,0,3,2,1.18,0.241,-,7.33
