条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.286,17,14,4,1,0,0,0,4,2,1,0,0,.412
1塁,.000,10,10,0,0,0,0,0,5,0,0,0,0,.000
2塁,.500,2,2,1,1,0,0,1,0,0,0,0,0,.500
3塁,.500,2,2,1,0,0,0,1,1,0,0,0,0,.500
1・2塁,.500,2,2,1,0,0,0,0,1,0,0,0,0,.500
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
満塁,-,1,0,0,0,0,0,1,0,0,0,0,1,.000
得点圏,.429,8,7,3,1,0,0,3,3,0,0,0,1,.375
