打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,6,1,.167,0,2,3,0,0,0.444
2打席目,9,1,.111,0,3,0,0,0,0.111
3打席目,9,1,.111,0,3,0,0,0,0.111
4打席目,5,2,.400,0,1,0,0,0,0.4
5打席目以上,0,0,-,0,0,0,0,0,
