種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.58,4,4,0,2,2,0,0,0,0,0,0,19.2,23,2,8,6,1,13,10,1.47,0.295,2.05,-
Nighter,5.56,8,8,0,2,3,0,0,0,0,0,0,43.2,47,4,38,13,2,27,27,1.37,0.276,2.57,-
