条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.239,155,142,34,4,0,3,27,11,2,0,0,0.303
1塁,0.302,56,53,16,4,0,1,7,2,0,1,0,0.327
2塁,0.429,17,14,6,0,0,2,2,2,1,0,0,0.529
3塁,0.5,5,4,2,1,0,0,1,0,0,0,1,0.4
1・2塁,0.375,19,16,6,0,1,0,4,1,0,2,0,0.412
1・3塁,0.667,3,3,2,0,0,0,0,0,0,0,0,0.667
2・3塁,0.4,7,5,2,1,0,0,1,0,0,1,1,0.333
満塁,0.182,14,11,2,0,0,0,4,3,0,0,0,0.357
得点圏,0.377,65,53,20,2,1,2,12,6,1,3,2,0.435
