チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.00,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,2,2,1,0,0,1.0,0.2,5.14,-
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ＤｅＮＡ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
広島,12.46,1,1,0,0,1,0,0,0,0,0,0,4.1,9,2,3,1,0,7,6,2.31,0.409,0.00,-
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
中日,0.00,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,1,2,0,0,0,1.0,0.19,1.50,-
