月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.292,25,98,89,14,26,5,1,1,36,8,16,6,0,1,2,0,5,0,1,.344,.404,0.748
5月,.229,20,54,48,4,11,0,1,2,19,5,10,4,0,1,0,1,1,0,0,.296,.396,0.692
6月,.222,7,23,18,2,4,3,0,0,7,1,2,2,0,2,1,0,0,0,0,.364,.389,0.753
7月,.500,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.500,.500,1.0
8月,.161,17,33,31,6,5,1,0,0,6,2,7,1,0,1,0,0,2,0,0,.212,.194,0.406
9月,.185,14,30,27,4,5,1,0,0,6,0,4,2,0,0,1,0,0,1,0,.241,.222,0.464
10月,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
