球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
神宮,3.13,10,10,0,4,3,0,0,0,0,0,0,60.1,61,7,45,14,0,21,21,1.24,0.263,3.45,-
東京ドーム,7.36,2,2,0,0,1,0,0,0,0,0,0,7.1,11,2,3,1,0,9,6,1.64,0.344,2.00,-
甲子園,3.38,1,1,0,0,1,0,0,0,0,0,0,5.1,5,0,4,1,1,3,2,1.13,0.238,0.00,-
横浜,3.00,1,1,0,0,0,0,0,0,0,0,0,6.0,7,0,3,2,0,2,2,1.5,0.292,2.57,-
マツダスタジアム,4.15,2,2,0,0,1,0,0,0,0,0,0,13.0,15,4,6,3,0,7,6,1.38,0.283,3.00,-
バンテリンドーム,2.50,3,3,0,2,0,0,0,0,0,0,0,18.0,15,1,14,3,1,6,5,1.0,0.217,6.00,-
Ce その他,0.00,1,1,0,1,0,0,0,0,0,0,0,7.0,7,0,2,1,0,1,0,1.14,0.259,13.50,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,0.00,1,1,0,1,0,0,0,0,0,0,0,7.0,2,0,5,0,0,0,0,0.29,0.087,5.63,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,3.00,1,1,0,0,0,0,0,0,0,0,0,6.0,9,0,3,2,0,2,2,1.83,0.36,2.57,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
