種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.13,10,10,0,4,3,0,0,0,0,0,0,60.1,61,7,45,14,0,21,21,1.24,0.263,3.45,-
Visitor,2.97,12,12,0,4,3,0,0,0,0,0,0,69.2,71,7,40,13,2,30,23,1.21,0.259,4.67,-
