チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,0.321,20,86,78,6,25,2,1,0,29,4,10,7,0,1,0,0,0,0,3,0.384,0.372,0.756
ＤｅＮＡ,0.246,16,68,65,7,16,2,0,0,18,3,15,3,0,0,0,0,2,1,0,0.279,0.277,0.556
広島,0.286,20,84,77,3,22,2,1,0,26,4,12,6,0,0,1,0,1,1,1,0.337,0.338,0.675
ヤクルト,0.339,16,69,59,4,20,2,0,1,25,8,6,9,0,0,0,1,3,0,0,0.42,0.424,0.844
中日,0.258,17,72,62,7,16,3,1,1,24,11,8,7,0,2,0,1,2,0,1,0.347,0.387,0.734
