条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.184,45,38,7,0,0,1,0,1,0,6,0,.205
1-0より,.464,29,28,13,2,0,1,0,0,0,1,0,.464
2-0より,.000,3,3,0,0,0,0,0,0,0,0,0,.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.273,22,22,6,1,0,0,0,0,0,0,0,.273
1-1より,.184,49,49,9,0,0,3,0,0,0,0,0,.184
2-1より,.474,20,19,9,1,0,1,0,1,0,0,0,.500
3-1より,.143,12,7,1,1,0,0,0,5,0,0,0,.500
0-2より,.087,23,23,2,0,0,0,13,0,0,0,0,.087
1-2より,.254,61,59,15,2,0,0,16,0,0,1,1,.250
2-2より,.208,49,48,10,2,0,0,12,0,0,0,1,.204
3-2より,.200,35,30,6,1,0,2,8,5,0,0,0,.314
