種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.57,20,0,20,0,1,2,0,2,0,0,1,21.0,19,3,13,8,0,13,13,1.29,0.247,-,1.62
Visitor,1.69,22,1,21,1,1,3,0,4,1,1,1,21.1,14,1,9,10,3,4,4,1.13,0.187,0.00,4.83
