チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,4.5,9,0,9,0,1,1,0,1,0,0,1,8.0,6,1,4,6,2,4,4,1.5,0.231,-,2.0
日本ハム,5.14,7,0,7,1,0,0,0,1,1,1,0,7.0,5,1,6,5,0,4,4,1.43,0.2,-,1.75
ロッテ,1.8,5,0,5,0,0,1,0,1,0,0,0,5.0,4,0,1,1,0,1,1,1.0,0.211,-,5.0
オリックス,5.4,7,0,7,0,1,1,0,1,0,0,1,8.1,8,1,4,4,0,5,5,1.44,0.25,-,1.67
西武,0.0,5,1,4,0,0,0,0,0,0,0,0,6.0,4,0,3,1,1,0,0,0.83,0.19,0.00,99.0
