打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.19,32,91,79,8,15,0,0,1,18,4,18,2,0,2,7,1,0,0,0,0.226,0.228,0.454
Visitor,0.266,31,70,64,8,17,3,0,3,29,15,13,2,0,2,1,1,0,0,0,0.304,0.453,0.757
