月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.000,5,12,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,.000,.000,0.0
5月,.167,4,9,6,1,1,0,0,0,1,0,2,1,0,0,2,0,0,0,0,.286,.167,0.452
6月,.000,4,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
7月,.333,3,6,6,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,.333,.333,0.667
8月,.000,4,9,9,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,0.0
9月,.222,4,9,9,0,2,2,0,0,4,3,2,0,0,0,0,0,0,0,1,.222,.444,0.667
10月,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
