条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,.000,3,3,0,0,0,0,1,0,0,0,0,.000
1塁,-,0,0,0,0,0,0,0,0,0,0,0,-
2塁,1.000,3,1,1,1,0,0,0,1,0,1,0,1.000
3塁,1.000,1,1,1,0,0,0,0,0,0,0,0,1.000
1・2塁,.000,1,1,0,0,0,0,1,0,0,0,0,.000
1・3塁,1.000,1,1,1,1,0,0,0,0,0,0,0,1.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.750,6,4,3,2,0,0,1,1,0,1,0,.800
