アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,70,30.0%,安打,64,74.4%
フライ,97,41.6%,四死球,18,20.9%
空三振,35,15.0%,失策出塁,4,4.7%
見三振,10,4.3%,野選,0,0.0%
犠打,21,9.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
