打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.272,23,95,81,8,22,6,0,2,34,7,17,14,2,0,0,0,0,2,1,0.379,0.42,0.799
Nighter,0.265,67,274,245,22,65,13,3,4,96,19,40,26,3,0,1,2,5,2,2,0.333,0.392,0.725
