アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,29,33.0%,安打,20,71.4%
フライ,25,28.4%,四死球,7,25.0%
空三振,26,29.5%,失策出塁,1,3.6%
見三振,3,3.4%,野選,0,0.0%
犠打,5,5.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
