打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.208,11,51,48,6,10,2,0,1,15,4,12,3,0,0,0,0,0,1,1,.255,.313,0.567
2番,.000,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.000,0.25
3番,.125,2,8,8,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,.125,.125,0.25
4番,.179,7,30,28,1,5,1,0,0,6,3,5,0,0,1,1,0,0,0,0,.207,.214,0.421
5番,.227,24,97,88,9,20,3,0,2,29,6,14,3,0,2,1,3,0,0,1,.260,.330,0.59
6番,.286,11,38,35,1,10,1,0,0,11,2,14,3,0,0,0,0,0,1,0,.342,.314,0.656
7番,.200,7,26,25,0,5,2,0,0,7,2,2,0,0,0,1,0,0,1,0,.200,.280,0.48
8番,.333,2,8,6,2,2,0,0,1,5,1,1,2,1,0,0,0,0,0,0,.500,.833,1.333
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
