アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,31.3%,安打,7,50.0%
フライ,2,12.5%,四死球,7,50.0%
空三振,6,37.5%,失策出塁,0,0.0%
見三振,1,6.3%,野選,0,0.0%
犠打,2,12.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
