条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.225,115,102,23,2,1,1,1,30,10,3,0,0,0.313
1塁,0.409,27,22,9,2,0,0,1,0,3,0,2,0,0.48
2塁,0.222,10,9,2,0,0,0,1,4,1,0,0,0,0.3
3塁,0.25,4,4,1,0,0,0,1,0,0,0,0,0,0.25
1・2塁,0.333,8,6,2,0,0,0,0,0,0,2,0,0,0.5
1・3塁,0.5,7,6,3,0,0,1,7,1,1,0,0,0,0.571
2・3塁,0.4,6,5,2,2,0,0,4,1,0,1,0,0,0.5
満塁,0.333,4,3,1,0,0,0,3,0,1,0,0,0,0.5
得点圏,0.333,39,33,11,2,0,1,16,6,3,3,0,0,0.436
