アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,119,27.4%,安打,112,68.3%
フライ,166,38.2%,四死球,49,29.9%
空三振,103,23.7%,失策出塁,3,1.8%
見三振,40,9.2%,野選,0,0.0%
犠打,7,1.6%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
