チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,2.18,6,6,0,2,1,0,0,0,0,0,0,41.1,33,2,42,13,0,11,10,1.11,0.224,2.57,-
ロッテ,1.83,3,3,0,0,1,0,0,0,0,0,0,19.2,14,2,18,4,0,6,4,0.92,0.192,2.25,-
楽天,0.95,3,3,0,2,1,0,0,0,0,0,0,19.0,12,1,23,7,1,3,2,1.0,0.174,6.43,-
オリックス,2.59,5,5,0,1,2,0,0,0,0,0,0,31.1,32,1,21,12,0,10,9,1.4,0.274,3.71,-
西武,0.44,3,3,0,2,0,0,0,0,0,0,0,20.2,15,0,20,7,1,5,1,1.06,0.192,6.55,-
