球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,1208,50.7%,150.2,106,209,305,405,51.3%,17.8%,0.227,242,55,4,66,30,2
フォーク,496,20.8%,137.0,90,63,99,149,50.8%,31.7%,0.14,150,21,1,57,6,2
カットボール,336,14.1%,139.6,34,57,65,112,46.4%,20.4%,0.184,76,14,1,10,8,0
ナックルカーブ,235,9.9%,125.0,18,66,24,93,46.0%,23.7%,0.293,41,12,1,7,0,0
チェンジアップ,59,2.5%,124.4,3,10,8,25,35.6%,12.5%,0.214,14,3,0,1,0,0
ツーシーム,40,1.7%,145.2,4,7,5,13,40.0%,20.0%,0.462,13,6,0,2,1,0
スライダー,8,0.3%,125.6,0,1,1,3,25.0%,0.0%,0.333,3,1,0,0,0,0
