球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,32,60.4%,149.4,5,3,6,7,43.8%,22.7%,.200,10,2,0,1,1,0
カーブ,5,9.4%,115.6,2,1,0,2,60.0%,100.0%,-,0,0,0,0,0,0
スライダー,4,7.5%,126.5,0,0,0,3,0.0%,0.0%,.000,1,0,0,0,0,0
スプリット,4,7.5%,139.0,1,1,1,0,75.0%,33.3%,.000,1,0,0,0,0,0
チェンジアップ,3,5.7%,132.3,0,1,0,1,33.3%,0.0%,.000,1,0,0,0,0,0
フォーク,2,3.8%,131.0,1,0,0,1,50.0%,100.0%,.000,1,0,0,1,0,0
カットボール,2,3.8%,135.5,0,1,0,0,50.0%,0.0%,.000,1,0,0,0,0,0
シンカー,1,1.9%,140.0,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
