チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.25,8,0,8,1,1,4,0,5,1,1,1,8.0,8,0,3,3,0,2,2,1.38,0.296,-,4.0
ＤｅＮＡ,5.4,4,0,4,0,0,2,0,2,0,0,0,3.1,4,1,3,0,0,2,2,1.2,0.308,-,1.67
広島,0.0,7,0,7,1,0,5,0,6,1,1,0,5.1,1,0,5,3,0,0,0,0.75,0.063,-,99.0
ヤクルト,3.6,6,0,6,0,1,3,0,3,0,0,1,5.0,4,0,4,1,1,2,2,1.0,0.222,-,2.5
中日,0.0,9,0,9,2,0,5,0,7,2,2,0,9.1,3,0,7,6,0,0,0,0.96,0.107,-,99.0
