条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.295,264,237,70,9,2,2,2,39,24,3,0,0,0.367
1塁,0.281,72,64,18,2,1,0,1,8,7,0,1,0,0.352
2塁,0.156,50,45,7,1,0,0,3,6,4,1,0,0,0.24
3塁,0.2,7,5,1,0,0,0,2,0,1,0,0,1,0.286
1・2塁,0.185,30,27,5,0,0,1,3,6,1,1,1,0,0.241
1・3塁,0.333,10,9,3,1,0,0,5,3,0,0,0,1,0.3
2・3塁,0.0,7,3,0,0,0,0,2,0,3,0,0,1,0.429
満塁,0.571,15,14,8,2,0,0,14,1,1,0,0,0,0.6
得点圏,0.233,119,103,24,4,0,1,29,16,10,2,1,3,0.305
