アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,70,39.1%,安打,47,72.3%
フライ,44,24.6%,四死球,18,27.7%
空三振,47,26.3%,失策出塁,0,0.0%
見三振,13,7.3%,野選,0,0.0%
犠打,5,2.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
