球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
マツダスタジアム,2.31,14,14,0,5,3,0,0,0,0,0,0,85.2,79,5,65,18,3,23,22,1.13,0.245,4.99,-
東京ドーム,4.09,2,2,0,0,1,0,0,0,0,0,0,11.0,11,2,9,3,1,5,5,1.27,0.25,2.77,-
甲子園,7.62,3,3,0,1,2,0,0,0,0,0,0,13.0,18,2,11,4,0,12,11,1.69,0.34,3.94,-
横浜,18.00,1,1,0,0,1,0,0,0,0,0,0,3.0,8,1,2,1,0,6,6,3.0,0.444,11.25,-
神宮,3.00,2,2,0,1,1,0,0,0,0,0,0,12.0,5,3,11,5,0,4,4,0.83,0.128,3.21,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,4.91,1,1,0,0,0,0,0,0,0,0,0,7.1,8,1,3,1,0,4,4,1.23,0.276,7.88,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
