条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.244,320,299,73,14,1,7,58,19,2,0,0,0.294
1塁,0.326,104,95,31,5,1,2,17,1,0,8,0,0.333
2塁,0.159,53,44,7,1,0,2,11,7,0,2,0,0.275
3塁,0.333,18,15,5,1,0,0,3,3,0,0,0,0.444
1・2塁,0.235,35,34,8,1,0,2,9,0,1,0,0,0.257
1・3塁,0.167,13,12,2,0,0,0,1,1,0,0,0,0.231
2・3塁,1.0,2,1,1,0,0,0,0,0,0,0,1,0.5
満塁,0.333,9,6,2,0,0,1,2,1,1,0,1,0.444
得点圏,0.223,130,112,25,3,0,5,26,12,2,2,2,0.305
