条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.272,271,235,64,8,0,4,4,64,35,1,0,0,0.369
1塁,0.326,105,86,28,5,0,2,6,20,14,2,3,0,0.431
2塁,0.277,52,47,13,1,1,0,8,11,3,2,0,0,0.346
3塁,0.273,13,11,3,0,0,0,3,5,2,0,0,0,0.385
1・2塁,0.276,33,29,8,1,0,0,7,2,3,0,1,0,0.344
1・3塁,0.333,18,15,5,1,0,0,7,4,1,1,0,1,0.389
2・3塁,0.5,11,6,3,1,0,0,7,0,3,0,0,2,0.545
満塁,0.385,14,13,5,0,0,0,8,3,1,0,0,0,0.429
得点圏,0.306,141,121,37,4,1,0,40,25,13,3,1,3,0.379
