チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.0,4,0,4,1,0,0,1,1,2,1,0,4.0,2,0,4,2,0,0,0,1.0,0.143,-,99.0
阪神,0.9,9,0,9,0,1,5,0,5,0,0,1,10.0,10,0,10,1,0,1,1,1.1,0.263,-,10.0
ＤｅＮＡ,0.96,9,0,9,2,1,2,0,4,2,2,1,9.1,11,0,4,4,1,2,1,1.61,0.297,-,4.67
広島,0.0,9,0,9,0,0,8,0,8,0,0,0,6.2,1,0,4,0,0,0,0,0.15,0.048,-,99.0
中日,2.89,10,0,10,0,1,3,3,3,3,0,1,9.1,8,0,7,4,1,3,3,1.29,0.242,-,3.11
