種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,5.06,7,0,7,0,1,1,0,1,0,0,1,5.1,6,0,6,7,0,3,3,2.44,0.3,-,1.78
Nighter,2.45,11,0,11,0,1,0,0,0,0,0,1,11.0,6,0,10,6,1,4,3,1.09,0.158,-,2.75
