チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.7,3,0,3,0,0,1,0,1,0,0,0,3.1,2,0,4,1,0,1,1,0.9,0.167,-,3.33
ＤｅＮＡ,0.0,4,0,4,0,0,0,0,0,0,0,0,3.1,1,0,3,0,0,0,0,0.3,0.091,-,99.0
広島,4.5,3,0,3,0,0,0,0,0,0,0,0,2.0,2,0,2,3,0,1,1,2.5,0.286,-,2.0
ヤクルト,3.38,4,0,4,0,1,0,0,0,0,0,1,2.2,3,0,2,4,1,2,1,2.63,0.3,-,1.33
中日,6.0,3,0,3,0,1,0,0,0,0,0,1,3.0,2,0,5,3,0,2,2,1.67,0.2,-,1.5
