背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
24,工藤泰成,右,9/21,3.31,18,0,18,0,0,0,2,1,0,1,0,0,2,0,0,0,.000,16.1,72,287,17.6,12,0,16,13,0,1,2,0,7,6,https://nf3.sakura.ne.jp/Central/T/p/24_stat.htm,24
