アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,18,39.1%,安打,12,46.2%
フライ,12,26.1%,四死球,14,53.8%
空三振,12,26.1%,失策出塁,0,0.0%
見三振,4,8.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
