球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,187,65.2%,154.7,12,28,36,79,40.6%,15.0%,0.184,38,7,0,6,13,1
フォーク,35,12.2%,142.6,8,1,7,15,45.7%,42.1%,0.2,10,2,0,6,0,0
スライダー,33,11.5%,133.4,2,12,5,10,57.6%,18.2%,0.333,6,2,0,2,0,0
カットボール,32,11.1%,138.1,5,7,3,15,46.9%,50.0%,0.25,4,1,0,2,0,0
