種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.38,6,0,6,0,1,0,1,0,1,0,1,5.1,4,0,6,3,0,2,2,1.31,0.19,-,2.67
Nighter,4.7,16,0,16,1,3,2,4,3,5,1,3,15.1,15,1,11,5,1,8,8,1.3,0.263,-,1.92
