アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,63,41.2%,安打,50,70.4%
フライ,40,26.1%,四死球,21,29.6%
空三振,28,18.3%,失策出塁,0,0.0%
見三振,9,5.9%,野選,0,0.0%
犠打,13,8.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
