条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.421,41,38,16,3,0,1,0,0,1,2,0,0.436
1-0より,.571,15,14,8,4,0,0,0,0,1,0,0,0.6
2-0より,.250,8,8,2,0,1,0,0,0,0,0,0,0.25
3-0より,-,12,0,0,0,0,0,0,12,0,0,0,1.0
0-1より,.292,28,24,7,1,0,0,0,0,0,3,1,0.28
1-1より,.267,33,30,8,0,0,0,0,0,0,2,1,0.258
2-1より,.421,20,19,8,2,0,0,0,0,0,0,1,0.4
3-1より,.000,4,1,0,0,0,0,0,3,0,0,0,0.75
0-2より,.231,26,26,6,1,0,0,6,0,0,0,0,0.231
1-2より,.286,44,42,12,1,0,0,11,0,1,0,1,0.295
2-2より,.267,31,30,8,1,0,0,5,0,0,0,1,0.258
3-2より,.227,31,22,5,3,0,0,8,8,1,0,0,0.452
