チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.083,3,13,12,1,1,0,0,1,4,1,3,1,0,0,0,0,0,0,0,0.154,0.333,0.487
阪神,0.364,3,12,11,0,4,0,0,0,4,2,3,1,0,0,0,0,0,1,0,0.417,0.364,0.78
ＤｅＮＡ,0.385,3,14,13,3,5,1,0,1,9,1,1,1,0,0,0,0,0,0,0,0.429,0.692,1.121
広島,0.25,3,13,12,2,3,0,1,0,5,0,4,1,0,0,0,0,2,0,1,0.308,0.417,0.724
ヤクルト,0.182,3,13,11,1,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0.308,0.182,0.49
中日,0.2,3,14,10,0,2,0,0,0,2,0,2,3,0,0,1,0,1,0,0,0.385,0.2,0.585
