条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.262,288,271,71,9,3,4,4,54,14,3,0,0,0.306
1塁,0.304,65,56,17,1,1,0,2,12,4,2,3,0,0.371
2塁,0.289,46,38,11,0,2,0,4,5,8,0,0,0,0.413
3塁,0.429,9,7,3,0,0,0,4,1,2,0,0,0,0.556
1・2塁,0.273,24,22,6,2,0,0,3,3,1,0,1,0,0.304
1・3塁,0.0,3,2,0,0,0,0,0,1,0,1,0,0,0.333
2・3塁,0.5,8,6,3,0,0,0,5,1,2,0,0,0,0.625
満塁,0.0,9,7,0,0,0,0,2,3,2,0,0,0,0.222
得点圏,0.28,99,82,23,2,2,0,18,14,15,1,1,0,0.398
