球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,70,48.6%,146.1,1,14,13,22,40.0%,2.9%,0.211,19,4,1,0,0,0
スライダー,51,35.4%,132.3,3,12,9,19,47.1%,15.0%,0.1,10,1,0,2,2,0
ツーシーム,17,11.8%,141.5,2,2,1,9,29.4%,33.3%,0.333,3,1,0,0,0,0
カットボール,4,2.8%,141.0,0,0,2,1,50.0%,0.0%,0.0,1,0,0,0,0,0
フォーク,2,1.4%,136.5,0,0,0,1,0.0%,0.0%,1.0,1,1,0,0,0,0
