球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
神宮,.297,29,119,101,14,30,5,0,2,41,7,29,15,0,3,0,0,0,1,0,.403,.406,0.809
東京ドーム,.150,5,20,20,3,3,0,0,1,6,1,7,0,0,0,0,0,0,0,0,.150,.300,0.45
甲子園,.313,5,20,16,1,5,1,0,0,6,1,4,4,0,0,0,0,0,0,0,.450,.375,0.825
横浜,.333,3,6,6,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,.333,.333,0.667
マツダスタジアム,.200,3,12,10,0,2,0,0,0,2,1,4,2,0,0,0,0,1,0,0,.333,.200,0.533
バンテリンドーム,.438,4,17,16,3,7,2,0,0,9,2,3,1,0,0,0,0,0,0,0,.471,.563,1.033
Ce その他,.167,2,8,6,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,.375,.167,0.542
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,.250,3,12,12,1,3,1,0,0,4,0,6,0,0,0,0,0,0,0,0,.250,.333,0.583
ZOZOマリン,.231,3,13,13,1,3,1,0,0,4,1,5,0,0,0,0,0,0,0,0,.231,.308,0.538
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,.167,3,13,12,0,2,1,0,0,3,2,3,1,0,0,0,0,0,0,0,.231,.250,0.481
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
