条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.246,139,126,31,5,0,3,3,44,11,2,0,0,0.317
1塁,0.413,51,46,19,4,0,0,1,9,5,0,0,0,0.471
2塁,0.2,25,20,4,1,0,0,3,5,4,1,0,0,0.36
3塁,0.0,6,5,0,0,0,0,1,3,1,0,0,0,0.167
1・2塁,0.286,8,7,2,1,0,0,2,2,1,0,0,0,0.375
1・3塁,0.333,7,6,2,0,0,0,4,1,1,0,0,0,0.429
2・3塁,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0.5
満塁,0.0,2,1,0,0,0,0,1,1,1,0,0,0,0.5
得点圏,0.2,50,40,8,2,0,0,11,12,9,1,0,0,0.36
