条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.438,22,16,7,0,0,0,0,0,1,5,0,0.471
1-0より,.200,23,20,4,1,1,0,0,0,0,3,0,0.2
2-0より,.000,4,3,0,0,0,0,0,1,0,0,0,0.25
3-0より,-,4,0,0,0,0,0,0,4,0,0,0,1.0
0-1より,.250,20,20,5,2,0,0,0,0,0,0,0,0.25
1-1より,.360,26,25,9,1,0,1,0,0,0,1,0,0.36
2-1より,.455,11,11,5,1,0,1,0,0,0,0,0,0.455
3-1より,.500,9,2,1,0,0,0,0,7,0,0,0,0.889
0-2より,.188,16,16,3,0,0,0,7,0,0,0,0,0.188
1-2より,.250,41,40,10,3,0,0,15,0,0,1,0,0.25
2-2より,.146,41,41,6,3,0,0,19,0,0,0,0,0.146
3-2より,.174,30,23,4,1,0,0,5,7,0,0,0,0.367
