月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.222,20,46,45,5,10,1,0,0,11,1,10,0,0,1,0,0,0,2,0,.239,.244,0.484
5月,.292,12,28,24,2,7,3,0,0,10,2,3,3,0,1,0,0,0,0,0,.393,.417,0.81
6月,.227,15,45,44,3,10,0,0,1,13,3,5,0,0,0,1,0,0,0,0,.227,.295,0.523
7月,.237,15,39,38,4,9,0,0,1,12,3,5,1,0,0,0,0,0,0,2,.256,.316,0.572
8月,.316,19,65,57,10,18,5,0,3,32,9,8,7,0,1,0,0,0,0,1,.400,.561,0.961
9月,.284,21,84,74,10,21,4,0,2,31,12,10,9,1,0,1,0,1,0,1,.361,.419,0.78
10月,.200,1,5,5,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,.200,.200,0.4
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
