球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,43,46.2%,147.7,6,12,7,9,58.1%,27.3%,.182,11,2,0,4,1,0
カットボール,17,18.3%,136.4,4,2,3,6,52.9%,44.4%,.000,3,0,0,1,0,0
フォーク,9,9.7%,136.9,1,0,3,3,44.4%,16.7%,.000,2,0,0,0,0,0
スライダー,7,7.5%,125.9,1,3,0,3,57.1%,100.0%,-,0,0,0,0,0,0
ツーシーム,6,6.5%,143.3,1,1,0,2,33.3%,33.3%,.000,2,0,0,0,0,0
チェンジアップ,5,5.4%,123.6,1,1,0,2,40.0%,50.0%,.000,2,0,0,1,0,0
シンカー,4,4.3%,137.0,1,1,0,2,50.0%,100.0%,.000,1,0,0,1,0,0
カーブ,1,1.1%,127.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
スプリット,1,1.1%,143.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
