種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.3,14,14,0,9,0,0,0,0,0,0,0,90.0,53,6,64,22,3,14,13,0.83,0.167,5.0,-
Visitor,2.22,10,10,0,4,5,0,0,0,0,0,0,56.2,54,5,33,13,2,22,14,1.18,0.243,3.0,-
