チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.22,4,4,0,1,1,0,0,0,0,0,0,22.1,24,3,17,7,1,8,8,1.39,0.27,4.5,-
阪神,3.94,6,6,0,2,3,0,0,0,0,0,0,32.0,29,4,24,8,1,15,14,1.16,0.246,3.09,-
ＤｅＮＡ,6.59,3,3,0,1,1,0,0,0,0,0,0,13.2,18,1,10,3,1,10,10,1.54,0.305,7.07,-
ヤクルト,3.94,5,5,0,1,3,0,0,0,0,0,0,29.2,24,5,25,10,1,13,13,1.15,0.224,2.32,-
中日,1.29,2,2,0,1,0,0,0,0,0,0,0,14.0,15,0,13,1,0,2,2,1.14,0.273,7.07,-
