種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.85,10,10,0,4,3,0,0,0,0,0,0,60.0,51,5,38,16,2,20,19,1.12,0.231,5.08,-
Nighter,4.13,13,13,0,3,5,0,0,0,0,0,0,72.0,78,9,63,16,2,34,33,1.31,0.274,4.62,-
