条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.184,108,98,18,2,1,1,1,24,8,2,0,0,0.259
1塁,0.182,27,22,4,1,0,0,0,5,1,1,3,0,0.25
2塁,0.158,24,19,3,0,0,1,3,5,3,0,2,0,0.273
3塁,0.0,3,1,0,0,0,0,2,0,1,0,0,1,0.333
1・2塁,0.125,12,8,1,0,0,0,0,3,0,0,4,0,0.125
1・3塁,0.333,7,6,2,0,0,0,3,1,0,0,0,1,0.286
2・3塁,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
満塁,0.0,4,3,0,0,0,0,1,0,0,0,0,1,0.0
得点圏,0.158,51,38,6,0,0,1,9,10,4,0,6,3,0.222
