条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.263,23,19,5,4,0,0,0,3,0,1,0,0.364
1-0より,.167,15,12,2,0,0,0,0,1,0,2,0,0.231
2-0より,1.000,2,1,1,0,0,1,0,1,0,0,0,1.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.389,21,18,7,1,0,0,0,0,2,1,0,0.45
1-1より,.273,11,11,3,0,0,1,0,0,0,0,0,0.273
2-1より,.167,6,6,1,1,0,0,0,0,0,0,0,0.167
3-1より,.250,8,4,1,0,0,0,0,4,0,0,0,0.625
0-2より,.115,26,26,3,0,0,0,13,0,0,0,0,0.115
1-2より,.205,39,39,8,0,0,0,17,0,0,0,0,0.205
2-2より,.042,24,24,1,0,0,0,13,0,0,0,0,0.042
3-2より,.294,20,17,5,0,0,0,5,3,0,0,0,0.4
