チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,7,0,7,0,0,0,4,0,4,0,0,6.2,3,0,4,3,0,0,0,0.9,0.136,-,99.0
ロッテ,4.15,9,0,9,0,0,2,2,2,2,0,0,8.2,12,1,8,1,1,4,4,1.5,0.324,-,2.17
楽天,0.0,8,0,8,0,0,5,1,5,1,0,0,8.0,4,0,9,3,1,0,0,0.88,0.148,-,99.0
オリックス,0.87,11,0,11,1,1,1,1,2,2,1,1,10.1,10,0,11,1,0,1,1,1.06,0.238,-,10.33
西武,1.13,8,0,8,0,0,4,3,4,3,0,0,8.0,2,1,8,3,0,1,1,0.63,0.074,-,8.0
