球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
エスコンＦ,1.66,22,0,22,1,0,6,6,7,7,1,0,21.2,20,1,27,4,2,4,4,1.11,0.235,-,5.42
みずほPayPay,0.00,6,0,6,0,0,0,3,0,3,0,0,5.2,3,0,3,3,0,0,0,1.06,0.158,-,99.00
ZOZOマリン,3.00,3,0,3,0,0,1,0,1,0,0,0,3.0,3,1,3,0,0,1,1,1.0,0.25,-,3.00
楽天モバイル,0.00,4,0,4,0,0,3,0,3,0,0,0,4.0,0,0,5,2,0,0,0,0.5,0.0,-,99.00
京セラD大阪,1.69,6,0,6,0,1,1,1,1,1,0,1,5.1,6,0,4,1,0,1,1,1.31,0.273,-,5.33
ベルーナドーム,0.00,4,0,4,0,0,1,2,1,2,0,0,4.0,1,0,2,1,0,0,0,0.5,0.077,-,99.00
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,0,2,0,0,0,0,2.0,0.5,-,99.00
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,4.50,2,0,2,0,0,0,1,0,1,0,0,2.0,2,0,1,2,0,1,1,2.0,0.286,-,2.00
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
